Year,Month,Day,Hour,Minute,GHI,Wind Speed,Relative Humidity,Temperature,Pressure
2019,1,11,7,30,79,1,51.94,13.8,1019
2019,1,11,8,0,182,1,48.55,15.4,1019
2019,1,11,8,30,254,0.8,45.27,16.5,1019
2019,1,11,9,0,322,0.5,43.13,17.5,1019
2019,1,11,9,30,367,1,41.02,18.3,1019
2019,1,11,10,0,418,1.4,38.99,19.2,1019
2019,1,11,10,30,446,1.7,37.3,19.9,1018
2019,1,11,11,0,473,2.1,35.99,20.5,1017
2019,1,11,11,30,494,2.3,35.33,20.8,1017
2019,1,11,12,0,486,2.4,34.74,21,1016
2019,1,11,12,30,464,2.4,34.96,20.9,1016
2019,1,11,13,0,447,2.4,35.22,20.8,1016
2019,1,11,13,30,414,2.4,35.22,20.8,1016
2019,1,11,14,0,318,2.4,35.62,20.7,1016
2019,1,11,14,30,228,2.2,36.96,20.1,1016
2019,1,11,15,0,144,2,40.95,19.6,1016
2019,1,11,15,30,150,2,40.95,19.6,1016
2019,1,11,16,0,57,1.2,55.67,15.3,1016
2019,1,11,16,30,23,1.2,59.75,14.2,1016
2019,1,11,17,0,2,1.2,62.59,13.1,1016
2019,1,11,17,30,0,1.2,64.24,12.7,1016
2019,1,11,18,0,0,1.2,67.33,12.3,1016
2019,1,11,18,30,0,1.2,68.22,12.1,1016
2019,1,11,19,0,0,1.1,69.47,11.9,1016
2019,1,11,19,30,0,1,69.47,11.9,1016
2019,1,11,20,0,0,1,69.26,11.9,1016
2019,1,11,20,30,0,0.9,69.26,11.9,1016
2019,1,11,21,0,0,0.8,69.28,11.9,1016
2019,1,11,21,30,0,0.8,69.28,11.9,1016
2019,1,11,22,0,0,0.7,69.21,11.9,1015
2019,1,11,22,30,0,0.6,69.67,11.8,1015
2019,1,11,23,0,0,0.5,70.09,11.7,1015
2019,1,11,23,30,0,0.5,71.49,11.4,1015
2019,1,12,0,0,0,0.5,72.57,11.2,1015
2019,1,12,0,30,0,0.5,73.05,11.1,1015
2019,1,12,1,0,0,0.5,73.88,11,1015
2019,1,12,1,30,0,0.4,75.37,10.7,1015
2019,1,12,2,0,0,0.4,77.86,10.3,1015
2019,1,12,2,30,0,0.3,79.96,9.9,1015
2019,1,12,3,0,0,0.3,82.61,9.4,1015
2019,1,12,3,30,0,0.3,83.73,9.2,1015
2019,1,12,4,0,0,0.3,84.99,8.9,1015
2019,1,12,4,30,0,0.2,86.14,8.7,1015
2019,1,12,5,0,0,0.2,87.18,8.4,1015
2019,1,12,5,30,0,0.2,87.77,8.3,1015
2019,1,12,6,0,0,0.1,87.88,8.1,1015
2019,1,12,6,30,0,0.4,82.14,9.1,1015
2019,1,12,7,0,7,0.7,77.28,10,1016
2019,1,12,7,30,30,1.1,69.5,11.6,1016
2019,1,12,8,0,89,1.5,64.4,13.1,1016
2019,1,12,8,30,145,1.7,58.44,14.6,1016
2019,1,12,9,0,144,1.9,56.03,16.2,1016
2019,1,12,9,30,149,1.9,52.27,17.3,1016
2019,1,12,10,0,240,1.9,50.64,18.4,1015
2019,1,12,10,30,277,1.4,49.7,18.7,1015
2019,1,12,11,0,326,1,50.34,19,1014
2019,1,12,11,30,572,0.9,50.34,19,1014
2019,1,12,12,0,585,0.8,51.69,19,1013
2019,1,12,12,30,585,1.3,52.66,18.7,1013
2019,1,12,13,0,552,1.9,55.5,18.3,1013
2019,1,12,13,30,506,2.3,57.62,17.7,1013
2019,1,12,14,0,447,2.6,62.05,17,1014
2019,1,12,14,30,297,2.7,64.86,16.3,1014
2019,1,12,15,0,137,2.8,69.04,15.7,1014
2019,1,12,15,30,84,2.8,69.04,15.7,1014
2019,1,12,16,0,39,2.2,75.76,14.4,1014
2019,1,12,16,30,17,2,78.33,13.9,1015
2019,1,12,17,0,2,1.8,79.69,13.4,1015
2019,1,12,17,30,0,1.6,81.79,13,1015
2019,1,12,18,0,0,1.4,81.77,12.6,1016
2019,1,12,18,30,0,1.2,83.94,12.2,1016
2019,1,12,19,0,0,1.1,83.18,11.8,1016
2019,1,12,19,30,0,1,86.54,11.2,1016
2019,1,12,20,0,0,1,86.03,10.7,1016
2019,1,12,20,30,0,1.1,88.35,10.3,1016
2019,1,12,21,0,0,1.1,87.89,9.9,1016
2019,1,12,21,30,0,1.1,90.36,9.5,1017
2019,1,12,22,0,0,1.2,90.05,9.2,1017
2019,1,12,22,30,0,1.2,91.88,8.9,1017
2019,1,12,23,0,0,1.2,92.03,8.6,1017
2019,1,12,23,30,0,1.1,92.65,8.5,1017
2019,1,13,0,0,0,1.1,92.7,8.3,1017
2019,1,13,0,30,0,1.1,92.7,8.3,1017
2019,1,13,1,0,0,1.1,91.72,8.4,1017
2019,1,13,1,30,0,1.1,91.72,8.4,1017
2019,1,13,2,0,0,1.1,91.52,8.4,1017
2019,1,13,2,30,0,1.1,90.9,8.5,1017
2019,1,13,3,0,0,1.1,90.59,8.5,1016
2019,1,13,3,30,0,1.1,90.59,8.5,1016
2019,1,13,4,0,0,1.1,90.02,8.5,1016
2019,1,13,4,30,0,1.1,90.72,8.4,1017
2019,1,13,5,0,0,1.1,90.58,8.3,1017
2019,1,13,5,30,0,1.1,90.58,8.3,1017
2019,1,13,6,0,0,1.1,89.48,8.4,1017
2019,1,13,6,30,0,1,84.87,9.2,1018
2019,1,13,7,0,22,0.9,82.09,10.1,1018
2019,1,13,7,30,87,1,73.83,11.7,1018
2019,1,13,8,0,179,1.1,66.54,13.3,1019
2019,1,13,8,30,276,0.8,61.57,14.5,1019
2019,1,13,9,0,361,0.4,53.34,15.7,1019
2019,1,13,9,30,435,1,50.37,16.6,1019
2019,1,13,10,0,443,1.5,44.43,17.5,1019
2019,1,13,10,30,524,1.6,43.28,17.9,1018
2019,1,13,11,0,580,1.8,40.82,18.3,1018
2019,1,13,11,30,608,1.8,41.03,18.2,1017
2019,1,13,12,0,596,1.8,40.23,18.2,1017
2019,1,13,12,30,491,1.9,40.48,18.1,1017
2019,1,13,13,0,476,2,40.38,18,1017
2019,1,13,13,30,306,2,40.38,18,1017
2019,1,13,14,0,208,2,40.31,18,1017
2019,1,13,14,30,307,1.9,41.6,17.5,1017
2019,1,13,15,0,218,1.8,44.05,17.1,1017
2019,1,13,15,30,164,1.8,44.05,17.1,1017
2019,1,13,16,0,92,0.9,55.97,14.5,1017
2019,1,13,16,30,35,0.9,58.18,13.9,1017
2019,1,13,17,0,1,0.9,58.84,13.3,1017
2019,1,13,17,30,0,0.9,59.61,13.1,1017
2019,1,13,18,0,0,0.9,60.24,12.9,1018
2019,1,13,18,30,0,0.9,61.03,12.7,1018
2019,1,13,19,0,0,0.9,61.5,12.5,1018
2019,1,13,19,30,0,1,62.31,12.3,1018
2019,1,13,20,0,0,1,62.78,12.1,1018
2019,1,13,20,30,0,1,64.03,11.8,1018
2019,1,13,21,0,0,1,65.04,11.5,1018
2019,1,13,21,30,0,1.1,66.35,11.2,1018
2019,1,13,22,0,0,1.1,67.97,10.8,1018
2019,1,13,22,30,0,1.1,68.42,10.7,1018
2019,1,13,23,0,0,1.1,68.39,10.6,1018
2019,1,13,23,30,0,1.1,68.39,10.6,1018
2019,1,14,0,0,0,1.1,67.32,10.7,1018
2019,1,14,0,30,0,1,66.87,10.8,1018
2019,1,14,1,0,0,0.9,65.4,11,1018
2019,1,14,1,30,0,0.8,64.96,11.1,1018
2019,1,14,2,0,0,0.7,64.29,11.2,1017
2019,1,14,2,30,0,0.7,65.58,10.9,1017
2019,1,14,3,0,0,0.7,66.51,10.7,1017
2019,1,14,3,30,0,0.7,67.85,10.4,1017
2019,1,14,4,0,0,0.7,69.21,10.1,1017
2019,1,14,4,30,0,0.7,70.14,9.9,1017
2019,1,14,5,0,0,0.8,71.05,9.7,1017
2019,1,14,5,30,0,0.8,71.6,9.6,1018
2019,1,14,6,0,0,0.8,72.09,9.5,1018
2019,1,14,6,30,0,0.7,69.72,10,1018
2019,1,14,7,0,15,0.6,68.32,10.5,1018
2019,1,14,7,30,50,0.9,63.11,11.7,1018
2019,1,14,8,0,95,1.1,60,12.9,1018
2019,1,14,8,30,106,1.9,55.2,14.2,1019
2019,1,14,9,0,163,2.7,54.46,15.4,1019
2019,1,14,9,30,133,3.4,50.73,16.5,1018
2019,1,14,10,0,139,4.1,50,17.6,1018
2019,1,14,10,30,127,4.3,48.1,18.2,1017
2019,1,14,11,0,179,4.5,48.35,18.8,1017
2019,1,14,11,30,260,4.6,47.41,19.1,1016
2019,1,14,12,0,294,4.7,49.01,19.3,1015
2019,1,14,12,30,398,4.8,48.4,19.5,1015
2019,1,14,13,0,380,4.9,50.48,19.6,1014
2019,1,14,13,30,326,4.8,51.11,19.4,1014
2019,1,14,14,0,221,4.6,54.65,19.1,1014
2019,1,14,14,30,135,4.2,56.73,18.5,1014
2019,1,14,15,0,118,3.7,62.41,17.8,1014
2019,1,14,15,30,128,3.7,62.41,17.8,1014
2019,1,14,16,0,90,2.9,71.42,16.2,1014
2019,1,14,16,30,36,2.6,74.68,15.5,1014
2019,1,14,17,0,4,2.3,79.18,14.8,1014
2019,1,14,17,30,0,2,82.92,14.1,1015
2019,1,14,18,0,0,1.7,86.83,13.5,1015
2019,1,14,18,30,0,1.4,89.7,13,1015
2019,1,14,19,0,0,1.2,93.06,12.4,1015
2019,1,14,19,30,0,1.1,95.53,12,1015
2019,1,14,20,0,0,1,96.57,11.7,1015
2019,1,14,20,30,0,1,97.85,11.5,1015
2019,1,14,21,0,0,0.9,98.19,11.3,1015
2019,1,14,21,30,0,0.8,98.84,11.2,1015
2019,1,14,22,0,0,0.8,98.19,11.2,1015
2019,1,14,22,30,0,0.7,97.54,11.3,1015
2019,1,14,23,0,0,0.7,96.29,11.5,1015
2019,1,14,23,30,0,0.6,95.03,11.7,1015
2019,1,15,0,0,0,0.5,93.5,12,1015
2019,1,15,0,30,0,0.4,92.89,12.1,1015
2019,1,15,1,0,0,0.3,92.4,12.2,1015
2019,1,15,1,30,0,0.3,92.4,12.2,1015
2019,1,15,2,0,0,0.2,92.35,12.2,1015
2019,1,15,2,30,0,0.2,92.96,12.1,1015
2019,1,15,3,0,0,0.2,92.65,12.1,1015
2019,1,15,3,30,0,0.4,93.26,12,1015
2019,1,15,4,0,0,0.5,92.99,11.9,1015
2019,1,15,4,30,0,0.6,93.6,11.8,1015
2019,1,15,5,0,0,0.7,92.88,11.7,1015
2019,1,15,5,30,0,0.8,94.21,11.5,1016
2019,1,15,6,0,0,0.8,93.78,11.3,1016
2019,1,15,6,30,0,0.8,91.34,11.7,1016
2019,1,15,7,0,11,0.7,90.41,12,1016
2019,1,15,7,30,41,0.8,86.36,12.7,1016
2019,1,15,8,0,71,0.9,84.61,13.3,1017
2019,1,15,8,30,95,1,82.44,13.7,1017
2019,1,15,9,0,118,1.2,79.47,14.1,1017
2019,1,15,9,30,154,1.2,76.46,14.7,1017
2019,1,15,10,0,144,1.3,71.17,15.3,1017
2019,1,15,10,30,161,1.5,66.77,16.3,1017
2019,1,15,11,0,103,1.8,58.09,17.2,1016
2019,1,15,11,30,184,2.2,53.88,18.4,1016
2019,1,15,12,0,193,2.7,44.96,19.5,1015
2019,1,15,12,30,385,2.8,43.06,20.2,1015
2019,1,15,13,0,560,3,38.35,20.8,1014
2019,1,15,13,30,532,2.9,38.12,20.9,1014
2019,1,15,14,0,448,2.8,37.58,21,1014
2019,1,15,14,30,294,2.4,39.03,20.4,1015
2019,1,15,15,0,323,1.9,44.57,19.9,1015
2019,1,15,15,30,172,1.9,44.57,19.9,1015
2019,1,15,16,0,77,0.8,52.76,17.3,1015
2019,1,15,16,30,48,0.6,55.5,16.5,1015
2019,1,15,17,0,5,0.5,56.97,15.6,1016
2019,1,15,17,30,0,0.5,59.96,14.8,1016
2019,1,15,18,0,0,0.6,64.27,14,1017
2019,1,15,18,30,0,0.6,67.25,13.3,1017
2019,1,15,19,0,0,0.7,73.11,12.6,1017
2019,1,15,19,30,0,0.7,75.05,12.2,1017
2019,1,15,20,0,0,0.7,79.65,11.8,1017
2019,1,15,20,30,0,0.7,81.32,11.5,1018
2019,1,15,21,0,0,0.7,85.4,11.2,1018
2019,1,15,21,30,0,0.8,85.97,11.1,1018
2019,1,15,22,0,0,0.8,88.31,11,1018
2019,1,15,22,30,0,0.9,88.31,11,1018
2019,1,15,23,0,0,0.9,89.24,11,1018
2019,1,15,23,30,0,0.9,89.24,11,1018
2019,1,16,0,0,0,0.9,89.96,10.9,1018
2019,1,16,0,30,0,1,91.16,10.7,1018
2019,1,16,1,0,0,1.1,92.09,10.5,1018
2019,1,16,1,30,0,1.2,92.71,10.4,1018
2019,1,16,2,0,0,1.3,93.37,10.2,1018
2019,1,16,2,30,0,1.4,94.62,10,1018
2019,1,16,3,0,0,1.4,94.4,9.9,1018
2019,1,16,3,30,0,1.4,93.77,10,1018
2019,1,16,4,0,0,1.4,93.17,10,1019
2019,1,16,4,30,0,1.3,92.55,10.1,1019
2019,1,16,5,0,0,1.2,91.4,10.2,1019
2019,1,16,5,30,0,1.1,91.49,10.2,1020
2019,1,16,6,0,0,1,91.06,10.2,1020
2019,1,16,6,30,0,0.8,85.87,11.1,1021
2019,1,16,7,0,10,0.6,84.61,11.9,1021
2019,1,16,7,30,63,0.6,77.21,13.3,1021
2019,1,16,8,0,158,0.6,73.72,14.7,1022
2019,1,16,8,30,134,0.6,66.14,16.4,1022
2019,1,16,9,0,173,0.7,58.46,18,1022
2019,1,16,9,30,166,1.2,53.91,19.3,1022
2019,1,16,10,0,177,1.8,46.45,20.6,1022
2019,1,16,10,30,227,2.1,45.05,21.1,1022
2019,1,16,11,0,327,2.3,42.34,21.5,1021
2019,1,16,11,30,331,2.4,41.33,21.9,1021
2019,1,16,12,0,472,2.5,39.59,22.2,1020
2019,1,16,12,30,617,2.6,39.35,22.3,1020
2019,1,16,13,0,587,2.6,38.27,22.5,1020
2019,1,16,13,30,543,2.7,38.73,22.3,1020
2019,1,16,14,0,483,2.8,39.12,22.1,1019
2019,1,16,14,30,411,2.9,40.83,21.4,1019
2019,1,16,15,0,330,3,43.45,20.8,1019
2019,1,16,15,30,240,3,43.45,20.8,1019
2019,1,16,16,0,148,1.6,58.51,17,1019
2019,1,16,16,30,62,1.4,63.6,15.7,1020
2019,1,16,17,0,6,1.2,69.99,14.4,1020
2019,1,16,17,30,0,1.1,71.35,14.1,1020
2019,1,16,18,0,0,1.1,74.53,13.8,1021
2019,1,16,18,30,0,1,76,13.5,1021
2019,1,16,19,0,0,1,78.67,13.2,1021
2019,1,16,19,30,0,1.1,80.22,12.9,1021
2019,1,16,20,0,0,1.1,82.66,12.5,1021
2019,1,16,20,30,0,1.1,83.75,12.3,1021
2019,1,16,21,0,0,1.1,83.87,12.1,1022
2019,1,16,21,30,0,1.2,83.87,12.1,1022
2019,1,16,22,0,0,1.2,81.68,12.1,1022
2019,1,16,22,30,0,1.2,80.54,12.3,1021
2019,1,16,23,0,0,1.2,77.63,12.4,1021
2019,1,16,23,30,0,1.1,76.62,12.6,1021
2019,1,17,0,0,0,1.1,74.13,12.7,1020
2019,1,17,0,30,0,1,73.17,12.9,1020
2019,1,17,1,0,0,1,71.5,13,1020
2019,1,17,1,30,0,1,71.96,12.9,1020
2019,1,17,2,0,0,1.1,71.57,12.8,1020
2019,1,17,2,30,0,1.1,73.4,12.4,1019
2019,1,17,3,0,0,1.1,74.43,12.1,1019
2019,1,17,3,30,0,1,74.43,12.1,1019
2019,1,17,4,0,0,1,74.65,12.1,1019
2019,1,17,4,30,0,1,76.14,11.8,1019
2019,1,17,5,0,0,1.1,77.99,11.5,1019
2019,1,17,5,30,0,1.2,79.1,11.3,1020
2019,1,17,6,0,0,1.3,81.44,11.1,1020
2019,1,17,6,30,0,1.3,75.25,12.3,1020
2019,1,17,7,0,22,1.2,73.07,13.4,1020
2019,1,17,7,30,80,1.6,65.13,15.2,1021
2019,1,17,8,0,151,2,61.4,17,1021
2019,1,17,8,30,158,1.9,55.53,18.6,1021
2019,1,17,9,0,270,1.9,52.19,20.3,1021
2019,1,17,9,30,388,1.9,48.49,21.5,1021
2019,1,17,10,0,447,1.9,43.81,22.8,1021
2019,1,17,10,30,414,2.1,41.96,23.5,1020
2019,1,17,11,0,337,2.3,39.33,24.3,1019
2019,1,17,11,30,350,2.5,38.4,24.7,1019
2019,1,17,12,0,458,2.7,37.84,25.1,1018
2019,1,17,12,30,427,3,38.07,25,1018
2019,1,17,13,0,411,3.3,39.83,24.9,1017
2019,1,17,13,30,430,3.6,40.58,24.6,1018
2019,1,17,14,0,398,3.9,43.84,24.2,1018
2019,1,17,14,30,298,3.7,46.55,23.2,1018
2019,1,17,15,0,128,3.5,52.06,22.2,1018
2019,1,17,15,30,95,3.5,52.06,22.2,1018
2019,1,17,16,0,55,1.9,65.75,19,1018
2019,1,17,16,30,24,1.7,69.61,18.1,1019
2019,1,17,17,0,2,1.5,74.54,17.1,1019
2019,1,17,17,30,0,1.6,75.96,16.8,1019
2019,1,17,18,0,0,1.6,78.03,16.5,1020
2019,1,17,18,30,0,1.5,80.04,16.1,1020
2019,1,17,19,0,0,1.5,81.77,15.7,1020
2019,1,17,19,30,0,1.5,83.89,15.3,1020
2019,1,17,20,0,0,1.5,84.79,14.9,1020
2019,1,17,20,30,0,1.5,86.44,14.6,1020
2019,1,17,21,0,0,1.5,86.6,14.4,1019
2019,1,17,21,30,0,1.5,87.72,14.2,1019
2019,1,17,22,0,0,1.5,88.48,14,1020
2019,1,17,22,30,0,1.6,88.96,13.9,1019
2019,1,17,23,0,0,1.7,89.79,13.7,1019
2019,1,17,23,30,0,1.8,89.79,13.7,1019
2019,1,18,0,0,0,1.9,89.82,13.6,1018
2019,1,18,0,30,0,2,89.82,13.6,1018
2019,1,18,1,0,0,2.1,89.36,13.5,1018
2019,1,18,1,30,0,2.1,89.36,13.5,1018
2019,1,18,2,0,0,2.2,88.51,13.4,1018
2019,1,18,2,30,0,2.3,89.09,13.3,1018
2019,1,18,3,0,0,2.4,87.46,13.2,1018
2019,1,18,3,30,0,2.5,88.7,13,1019
2019,1,18,4,0,0,2.5,86.85,12.8,1019
2019,1,18,4,30,0,2.5,87.99,12.6,1019
2019,1,18,5,0,0,2.6,86.44,12.4,1019
2019,1,18,5,30,0,2.7,87.01,12.3,1019
2019,1,18,6,0,0,2.7,85.83,12.2,1019
2019,1,18,6,30,0,3.1,81,13.1,1020
2019,1,18,7,0,18,3.4,78.33,14,1020
2019,1,18,7,30,69,3.8,72.51,15.2,1020
2019,1,18,8,0,134,4.2,68.24,16.4,1021
2019,1,18,8,30,205,4.2,62.87,17.7,1021
2019,1,18,9,0,353,4.2,55.83,18.9,1021
2019,1,18,9,30,450,4.1,52.47,19.9,1021
2019,1,18,10,0,516,3.9,45.89,21,1021
2019,1,18,10,30,569,4,43.7,21.8,1021
2019,1,18,11,0,600,4.2,39.24,22.7,1021
2019,1,18,11,30,559,4.2,38.26,23.1,1020
2019,1,18,12,0,494,4.3,35.72,23.5,1020
2019,1,18,12,30,493,4.1,35.51,23.6,1020
2019,1,18,13,0,463,4,33.85,23.7,1020
2019,1,18,13,30,426,3.8,34.26,23.5,1020
2019,1,18,14,0,351,3.7,33.31,23.4,1020
2019,1,18,14,30,369,3.3,34.53,22.8,1020
2019,1,18,15,0,316,2.9,36.36,22.2,1020
2019,1,18,15,30,224,2.9,36.36,22.2,1020
2019,1,18,16,0,136,1.3,50.54,18.1,1021
2019,1,18,16,30,58,1.2,53.82,17.1,1021
2019,1,18,17,0,5,1.2,53.66,16.2,1021
2019,1,18,17,30,0,1.2,55.1,15.8,1022
2019,1,18,18,0,0,1.2,55.17,15.5,1022
2019,1,18,18,30,0,1.2,56.96,15,1022
2019,1,18,19,0,0,1.2,57.23,14.5,1022
2019,1,18,19,30,0,1.2,58.79,14.1,1023
2019,1,18,20,0,0,1.2,59.67,13.6,1023
2019,1,18,20,30,0,1.3,60.84,13.3,1023
2019,1,18,21,0,0,1.3,61.56,12.9,1024
2019,1,18,21,30,0,1.3,63.19,12.5,1024
2019,1,18,22,0,0,1.3,63.18,12.2,1024
2019,1,18,22,30,0,1.3,64.86,11.8,1024
2019,1,18,23,0,0,1.3,63.98,11.5,1024
2019,1,18,23,30,0,1.3,65.26,11.2,1024
2019,1,19,0,0,0,1.3,64.25,10.9,1024
2019,1,19,0,30,0,1.4,65.05,10.7,1023
2019,1,19,1,0,0,1.4,63.98,10.5,1023
2019,1,19,1,30,0,1.4,64.41,10.4,1023
2019,1,19,2,0,0,1.5,62.78,10.3,1024
2019,1,19,2,30,0,1.5,62.72,10.3,1023
2019,1,19,3,0,0,1.5,61.09,10.2,1023
2019,1,19,3,30,0,1.5,61.56,10.1,1024
2019,1,19,4,0,0,1.5,59.97,10.1,1024
2019,1,19,4,30,0,1.5,60.37,10,1024
2019,1,19,5,0,0,1.5,59.73,9.9,1024
2019,1,19,5,30,0,1.4,60.13,9.8,1024
2019,1,19,6,0,0,1.4,60.04,9.7,1024
2019,1,19,6,30,0,1.3,54.76,11.1,1025
2019,1,19,7,0,28,1.3,53.83,12.4,1025
2019,1,19,7,30,101,1.9,47.28,14.4,1025
2019,1,19,8,0,186,2.5,39.07,16.4,1025
2019,1,19,8,30,301,2.5,36.25,17.6,1026
2019,1,19,9,0,394,2.5,27.77,18.7,1026
2019,1,19,9,30,472,2.5,25.94,19.8,1026
2019,1,19,10,0,537,2.5,20.73,20.9,1025
2019,1,19,10,30,590,2.5,19.86,21.6,1025
2019,1,19,11,0,627,2.5,17.68,22.3,1024
2019,1,19,11,30,648,2.5,17.25,22.7,1024
2019,1,19,12,0,652,2.5,16.61,23,1023
2019,1,19,12,30,640,2.5,16.3,23.3,1022
2019,1,19,13,0,611,2.5,16.2,23.5,1022
2019,1,19,13,30,566,2.4,16.29,23.4,1022
2019,1,19,14,0,506,2.3,16.8,23.4,1021
2019,1,19,14,30,433,1.7,17.52,22.7,1021
2019,1,19,15,0,349,1.2,27.01,22,1021
2019,1,19,15,30,257,1.2,27.01,22,1021
2019,1,19,16,0,162,1,33.51,18.9,1021
2019,1,19,16,30,71,1.1,35.45,18,1021
2019,1,19,17,0,10,1.2,32.35,17,1021
2019,1,19,17,30,0,1.2,33.61,16.4,1021
2019,1,19,18,0,0,1.3,35.52,15.8,1021
2019,1,19,18,30,0,1.3,36.2,15.5,1021
2019,1,19,19,0,0,1.3,36.45,15.2,1021
2019,1,19,19,30,0,1.3,37.16,14.9,1021
2019,1,19,20,0,0,1.3,37.24,14.7,1021
2019,1,19,20,30,0,1.4,37.72,14.5,1021
2019,1,19,21,0,0,1.4,38.42,14.3,1021
2019,1,19,21,30,0,1.4,38.92,14.1,1021
2019,1,19,22,0,0,1.4,39.55,13.9,1021
2019,1,19,22,30,0,1.4,40.33,13.6,1021
2019,1,19,23,0,0,1.4,41.43,13.4,1021
2019,1,19,23,30,0,1.4,42.21,13.1,1020
2019,1,20,0,0,0,1.4,43.83,12.8,1020
2019,1,20,0,30,0,1.4,44.41,12.6,1020
2019,1,20,1,0,0,1.4,45.59,12.4,1020
2019,1,20,1,30,0,1.3,45.89,12.3,1020
2019,1,20,2,0,0,1.3,46.85,12.3,1020
2019,1,20,2,30,0,1.3,47.42,12.1,1019
2019,1,20,3,0,0,1.3,48.49,12,1019
2019,1,20,3,30,0,1.3,49.45,11.7,1019
2019,1,20,4,0,0,1.3,50.84,11.5,1019
2019,1,20,4,30,0,1.3,51.51,11.3,1019
2019,1,20,5,0,0,1.3,53.27,11,1019
2019,1,20,5,30,0,1.3,53.62,10.9,1019
2019,1,20,6,0,0,1.3,54.88,10.7,1020
2019,1,20,6,30,0,1.2,52.39,11.4,1020
2019,1,20,7,0,25,1.1,53.78,12.2,1020
2019,1,20,7,30,98,1.6,48.77,13.7,1020
2019,1,20,8,0,158,2.1,44.14,15.3,1019
2019,1,20,8,30,248,2,40.89,16.5,1019
2019,1,20,9,0,314,1.9,37.89,17.6,1019
2019,1,20,9,30,384,1.9,35.59,18.6,1019
2019,1,20,10,0,417,1.9,33.18,19.7,1018
2019,1,20,10,30,467,2,31.2,20.7,1018
2019,1,20,11,0,522,2,28.57,21.7,1017
2019,1,20,11,30,536,2.1,27.36,22.4,1016
2019,1,20,12,0,528,2.2,25.43,23.2,1015
2019,1,20,12,30,509,2.3,24.97,23.5,1015
2019,1,20,13,0,475,2.4,23.94,23.9,1014
2019,1,20,13,30,448,2.4,24.08,23.8,1014
2019,1,20,14,0,393,2.4,24.04,23.8,1014
2019,1,20,14,30,320,1.7,25.5,22.8,1013
2019,1,20,15,0,234,1.1,35.65,21.8,1013
2019,1,20,15,30,163,1.1,35.65,21.8,1013
2019,1,20,16,0,99,0.7,38.93,19.4,1013
2019,1,20,16,30,44,0.7,39.66,19.1,1013
2019,1,20,17,0,7,0.6,37.13,18.8,1013
2019,1,20,17,30,0,0.9,39.77,17.7,1013
2019,1,20,18,0,0,1.3,44.87,16.6,1013
2019,1,20,18,30,0,1.4,46.61,16,1013
2019,1,20,19,0,0,1.5,50.71,15.4,1013
2019,1,20,19,30,0,1.6,51.04,15.3,1013
2019,1,20,20,0,0,1.8,54.12,15.2,1012
2019,1,20,20,30,0,1.9,54.12,15.2,1012
2019,1,20,21,0,0,2.1,58.03,15.2,1012
2019,1,20,21,30,0,2.1,58.4,15.1,1012
2019,1,20,22,0,0,2.1,63.09,14.9,1012
2019,1,20,22,30,0,2.1,63.5,14.8,1012
2019,1,20,23,0,0,2.2,67.62,14.7,1012
2019,1,20,23,30,0,2.1,68.06,14.6,1012
2019,1,21,0,0,0,2,72.38,14.4,1011
2019,1,21,0,30,0,1.9,73.8,14.1,1011
2019,1,21,1,0,0,1.8,78.48,13.8,1011
2019,1,21,1,30,0,1.8,79.51,13.6,1011
2019,1,21,2,0,0,1.7,83.07,13.4,1011
2019,1,21,2,30,0,1.8,85.17,13,1010
2019,1,21,3,0,0,1.8,87.96,12.7,1010
2019,1,21,3,30,0,2,89.7,12.4,1010
2019,1,21,4,0,0,2.1,89.53,12.2,1010
2019,1,21,4,30,0,2.4,90.21,12.1,1011
2019,1,21,5,0,0,2.6,86.55,11.9,1011
2019,1,21,5,30,0,2.6,87.7,11.7,1011
2019,1,21,6,0,0,2.6,83.31,11.5,1011
2019,1,21,6,30,0,3.2,77.58,12.6,1012
2019,1,21,7,0,35,3.7,70,13.7,1013
2019,1,21,7,30,118,4.7,65.21,14.8,1013
2019,1,21,8,0,215,5.7,56.58,15.9,1014
2019,1,21,8,30,310,6.1,53.78,16.7,1014
2019,1,21,9,0,401,6.4,41.57,17.5,1014
2019,1,21,9,30,482,6.5,39.78,18.2,1014
2019,1,21,10,0,549,6.6,28.83,19,1014
2019,1,21,10,30,604,6.6,27.95,19.5,1014
2019,1,21,11,0,644,6.6,21.39,20.1,1014
2019,1,21,11,30,666,6.6,21.11,20.3,1013
2019,1,21,12,0,671,6.6,17.94,20.6,1013
2019,1,21,12,30,661,6.6,17.92,20.6,1012
2019,1,21,13,0,631,6.5,17.27,20.6,1012
2019,1,21,13,30,585,6.5,17.49,20.4,1012
2019,1,21,14,0,524,6.5,18.91,20.1,1012
2019,1,21,14,30,450,6.4,19.75,19.4,1012
2019,1,21,15,0,362,6.2,23.69,18.7,1012
2019,1,21,15,30,267,6.2,23.69,18.7,1012
2019,1,21,16,0,169,5.5,33.52,16,1012
2019,1,21,16,30,77,5.4,36.19,14.8,1012
2019,1,21,17,0,11,5.3,44.94,13.7,1013
2019,1,21,17,30,0,5.4,46.42,13.2,1013
2019,1,21,18,0,0,5.5,52.79,12.8,1013
2019,1,21,18,30,0,5.6,53.54,12.6,1014
2019,1,21,19,0,0,5.7,57.56,12.4,1014
2019,1,21,19,30,0,5.8,57.99,12.3,1015
